3463; 39.13996977748725; -106; -5; -8; -106; -92; -76; 44; -185; 460; -132
3467; 39.27447139184288; -110; -5; -8; -106; -92; -76; 40; -185; 464; -129
3471; 39.40897300619851; -116; -5; -11; -106; -96; -76; 35; -185; 460; -126
3475; 39.54347462055413; -110; -19; -13; -106; -98; -77; 35; -183; 464; -122
3479; 39.67797623490976; -130; -8; -18; -106; -98; -79; 32; -180; 468; -116
3483; 39.812477849265385; -136; -24; -20; -106; -102; -76; 27; -183; 468; -114
3487; 39.94697946362101; -138; -10; -21; -106; -106; -76; 27; -180; 472; -111
3491; 40.08148107797663; -138; -12; -23; -104; -106; -76; 27; -177; 472; -111
3495; 40.21598269233226; -138; -12; -26; -106; -100; -74; 24; -180; 480; -105
3499; 40.35048430668789; -156; -12; -28; -104; -102; -74; 20; -177; 480; -102
3503; 40.48498592104352; -158; -12; -31; -104; -112; -74; 20; -177; 484; -98
3507; 40.619487535399145; -162; -14; -33; -104; -112; -74; 20; -171; 488; -95
3511; 40.753989149754766; -178; -14; -36; -104; -112; -74; 20; -171; 492; -92
3515; 40.888490764110394; -200; -15; -40; -104; -112; -74; 15; -171; 495; -90
3519; 41.02299237846602; -204; -12; -41; -104; -113; -74; 15; -171; 495; -87
3523; 41.15749399282165; -206; -12; -41; -104; -113; -74; 12; -171; 495; -87
3527; 41.29199560717727; -210; -14; -41; -104; -113; -74; 12; -171; 495; -87
3531; 41.4264972215329; -210; -14; -40; -104; -113; -74; 12; -171; 495; -87
3535; 41.560998835888526; -208; -15; -40; -102; -113; -74; 15; -171; 495; -87
3539; 41.695500450244154; -206; -14; -40; -102; -110; -74; 15; -171; 492; -90
3543; 41.83000206459978; -206; -12; -40; -104; -113; -74; 15; -171; 495; -90
3547; 41.9645036789554; -202; -14; -40; -102; -113; -74; 15; -171; 495; -90
3551; 42.09900529331103; -202; -14; -40; -102; -110; -74; 15; -171; 495; -90
3555; 42.23350690766666; -188; -12; -40; -102; -110; -74; 15; -171; 495; -90
3559; 42.368008522022286; -188; -12; -40; -102; -110; -74; 15; -171; 495; -92
3563; 42.50251013637791; -194; -12; -38; -102; -110; -72; 20; -171; 495; -92
3567; 42.637011750733535; -196; -12; -38; -104; -108; -72; 20; -171; 500; -92
3571; 42.77151336508916; -198; -10; -38; -102; -108; -72; 20; -171; 495; -92
3575; 42.90601497944479; -200; -10; -38; -102; -108; -72; 20; -171; 495; -92
3579; 43.04051659380042; -204; -26; -40; -102; -110; -72; 15; -174; 495; -90
